id	name	description	rgb[0]	rgb[1]	rgb[2]	reserved1
25026	a,Ketra's Commander Atis\0	a,Raid Boss\0	3F	8B	FE	-1
25027	a,Ketra Marksman\0	a,Raid Fighter\0	3F	8B	FE	-1
25028	a,Ketra Raider\0	a,Raid Fighter\0	3F	8B	FE	-1
25029	a,Atraiban\0	a,Raid Boss\0	3F	8B	FE	-1
25030	a,Atraiban's Top Disciple\0	a,Raid Fighter\0	3F	8B	FE	-1
25031	a,Atraiban's Disciple\0	a,Raid Fighter\0	3F	8B	FE	-1
25032	a,Eva's Guardian Millenu\0	a,Raid Boss\0	3F	8B	FE	-1
25033	a,Millenu Escort Wizard\0	a,Raid Fighter\0	3F	8B	FE	-1
25034	a,Millenu Escort Warrior\0	a,Raid Fighter\0	3F	8B	FE	-1
25035	a,Shilen's Messenger Cabrio\0	a,Raid Boss\0	3F	8B	FE	-1
25036	a,Cabrio Captor\0	a,Raid Fighter\0	3F	8B	FE	-1
25037	a,Cabrio Blader\0	a,Raid Fighter\0	3F	8B	FE	-1
25038	a,Tirak\0	a,Raid Boss\0	3F	8B	FE	-1
25039	a,Tirak's Escort\0	a,Raid Fighter\0	3F	8B	FE	-1
25040	a,Tirak's Knight\0	a,Raid Fighter\0	3F	8B	FE	-1
25041	a,Remmel\0	a,Raid Boss\0	3F	8B	FE	-1
25042	a,Remmel's Archer\0	a,Raid Fighter\0	3F	8B	FE	-1
25043	a,Remmel's Escort\0	a,Raid Fighter\0	3F	8B	FE	-1
25044	a,Barion\0	a,Raid Boss\0	3F	8B	FE	-1
25045	a,Barion's Dark Wizard\0	a,Raid Fighter\0	3F	8B	FE	-1
25046	a,Barion's Soldier\0	a,Raid Fighter\0	3F	8B	FE	-1
25047	a,Karte\0	a,Raid Boss\0	3F	8B	FE	-1
25048	a,Karte's Chief Knight\0	a,Raid Fighter\0	3F	8B	FE	-1
25049	a,Karte's Royal Guards\0	a,Raid Fighter\0	3F	8B	FE	-1
25050	a,Verfa\0	a,Raid Boss\0	3F	8B	FE	-1
25051	a,Rahha\0	a,Raid Boss\0	3F	8B	FE	-1
25052	a,Priestess of Rahha\0	a,Raid Fighter\0	3F	8B	FE	-1
25053	a,Fanatics of Rahha\0	a,Raid Fighter\0	3F	8B	FE	-1
25054	a,Kernon\0	a,Raid Boss\0	3F	8B	FE	-1
25055	a,Taliadon\0	a,Raid Fighter\0	3F	8B	FE	-1
25056	a,Vemsk\0	a,Raid Fighter\0	3F	8B	FE	-1
25057	a,Beacon of Blue Sky\0	a,Raid Boss\0	3F	8B	FE	-1
25058	a,Beacon's Shooter\0	a,Raid Fighter\0	3F	8B	FE	-1
25059	a,Beacon's Warrior\0	a,Raid Fighter\0	3F	8B	FE	-1
25060	a,Unrequited Kael\0	a,Raid Boss\0	3F	8B	FE	-1
25061	a,Kael's Bead\0	a,Raid Fighter\0	3F	8B	FE	-1
25062	a,Kael's Escort\0	a,Raid Fighter\0	3F	8B	FE	-1
25063	a,Chertuba of Great Soul\0	a,Raid Boss\0	3F	8B	FE	-1
25064	a,Wizard of Storm Teruk\0	a,Raid Boss\0	3F	8B	FE	-1
25065	a,Teruk's Escort\0	a,Raid Fighter\0	3F	8B	FE	-1
25066	a,Teruk's Knight\0	a,Raid Fighter\0	3F	8B	FE	-1
25067	a,Red Flag Captain Shaka\0	a,Raid Boss\0	3F	8B	FE	-1
25068	a,Shaka's Sniper\0	a,Raid Fighter\0	3F	8B	FE	-1
25069	a,Shaka's Follower\0	a,Raid Fighter\0	3F	8B	FE	-1
25070	a,Enchanted Forest Lookout Ruell\0	a,Raid Boss\0	3F	8B	FE	-1
25071	a,Ruell's Wind\0	a,Raid Fighter\0	3F	8B	FE	-1
25072	a,Ruell's Unicorn\0	a,Raid Fighter\0	3F	8B	FE	-1
25073	a,Bloody Priest Rudelto\0	a,Raid Boss\0	3F	8B	FE	-1
25074	a,Rudelto's Banshee\0	a,Raid Fighter\0	3F	8B	FE	-1
25075	a,Rudelto's Dre Vanul\0	a,Raid Fighter\0	3F	8B	FE	-1
25076	a,Princess Molrang\0	a,Raid Boss\0	3F	8B	FE	-1
25077	a,Escort Captain Dogun\0	a,Raid Fighter\0	3F	8B	FE	-1
25078	a,Princess' Escort\0	a,Raid Fighter\0	3F	8B	FE	-1
25079	a,Cat's Eye\0	a,Raid Boss\0	3F	8B	FE	-1
25080	a,Mercenary\0	a,Raid Fighter\0	3F	8B	FE	-1
25081	a,Cat's Eye Bandit\0	a,Raid Fighter\0	3F	8B	FE	-1
25082	a,Leader of Cat Gang\0	a,Raid Boss\0	3F	8B	FE	-1
25083	a,Cat Gang\0	a,Raid Fighter\0	3F	8B	FE	-1
25084	a,Cat Gang\0	a,Raid Fighter\0	3F	8B	FE	-1
25085	a,Timak Orc Ranger Captain\0	a,Raid Boss\0	3F	8B	FE	-1
25086	a,Timak Orc Ranger\0	a,Raid Fighter\0	3F	8B	FE	-1
25087	a,Timak Orc Ranger\0	a,Raid Fighter\0	3F	8B	FE	-1
25088	a,Crazy Mechanic Golem\0	a,Raid Boss\0	3F	8B	FE	-1
25089	a,Soulless Wild Boar\0	a,Raid Boss\0	3F	8B	FE	-1
25090	a,Soulless Wolf\0	a,Raid Fighter\0	3F	8B	FE	-1
25091	a,Soulless Bear\0	a,Raid Fighter\0	3F	8B	FE	-1
25092	a,Korim\0	a,Raid Boss\0	3F	8B	FE	-1
25093	a,Korim Guard Captain Kaywon\0	a,Raid Fighter\0	3F	8B	FE	-1
25094	a,Korim Guards\0	a,Raid Fighter\0	3F	8B	FE	-1
25095	a,Elf Renoa\0	a,Raid Boss\0	3F	8B	FE	-1
25096	a,Renoa's Elpy\0	a,Raid Fighter\0	3F	8B	FE	-1
25097	a,Renoa's Hog\0	a,Raid Fighter\0	3F	8B	FE	-1
25098	a,Sejarr's Servitor\0	a,Raid Boss\0	3F	8B	FE	-1
25099	a,Rotting Tree Repiro\0	a,Raid Boss\0	3F	8B	FE	-1
25100	a,Spirit of the Sea of Spores\0	a,Raid Fighter\0	3F	8B	FE	-1
25101	a,Warrior of the Sea of Spores\0	a,Raid Fighter\0	3F	8B	FE	-1
25102	a,Shacram\0	a,Raid Boss\0	3F	8B	FE	-1
25103	a,Wizard Isirr\0	a,Raid Boss\0	3F	8B	FE	-1
25104	a,Isirr's Escort\0	a,Raid Fighter\0	3F	8B	FE	-1
25105	a,Isirr's Escorts\0	a,Raid Fighter\0	3F	8B	FE	-1
25106	a,Ghost of the Well Lidia\0	a,Raid Boss\0	3F	8B	FE	-1
25107	a,Lidia's Archer\0	a,Raid Fighter\0	3F	8B	FE	-1
25108	a,Lidia's Warrior\0	a,Raid Fighter\0	3F	8B	FE	-1
25109	a,Antharas Priest Cloe\0	a,Raid Boss\0	3F	8B	FE	-1
25110	a,Cloe's Servitor\0	a,Raid Fighter\0	3F	8B	FE	-1
25111	a,Cloe's Servitor\0	a,Raid Fighter\0	3F	8B	FE	-1
25112	a,Beleth' Agent Meana\0	a,Raid Boss\0	3F	8B	FE	-1
25113	a,Meana's Maid\0	a,Raid Fighter\0	3F	8B	FE	-1
25114	a,Meana's Guard Doll\0	a,Raid Fighter\0	3F	8B	FE	-1
25115	a,Icarus Sample 1\0	a,Raid Boss\0	3F	8B	FE	-1
25116	a,Icarus Sample 2\0	a,Raid Fighter\0	3F	8B	FE	-1
25117	a,Icarus Sample 3\0	a,Raid Fighter\0	3F	8B	FE	-1
25118	a,Execution Grounds Watchman Guillotine\0	a,Raid Boss\0	3F	8B	FE	-1
25119	a,Fairy Queen's Messenger Berun\0	a,Raid Boss\0	3F	8B	FE	-1
25120	a,Berun's Servant\0	a,Raid Fighter\0	3F	8B	FE	-1
25121	a,Berun's Prattler\0	a,Raid Fighter\0	3F	8B	FE	-1
25122	a,Refugee Applicant Leo\0	a,Raid Boss\0	3F	8B	FE	-1
25123	a,Leo's Servant\0	a,Raid Fighter\0	3F	8B	FE	-1
25124	a,Leo's Steward\0	a,Raid Fighter\0	3F	8B	FE	-1
25125	a,Fierce Tiger King Angel\0	a,Raid Boss\0	3F	8B	FE	-1
25126	a,Longhorn Golkonda\0	a,Raid Boss\0	3F	8B	FE	-1
25127	a,Langk Matriarch Rashkos\0	a,Raid Boss\0	3F	8B	FE	-1
25128	a,Vuku Grand Priest Gharmash\0	a,Raid Boss\0	3F	8B	FE	-1
25129	a,Vuku Shaman\0	a,Raid Fighter\0	3F	8B	FE	-1
25130	a,Gharmash's Pet Trimden\0	a,Raid Fighter\0	3F	8B	FE	-1
25131	a,Slaughter Lord Gato\0	a,Raid Boss\0	3F	8B	FE	-1
25132	a,Gato's Sniper\0	a,Raid Fighter\0	3F	8B	FE	-1
25133	a,Gato's Troop Captain\0	a,Raid Fighter\0	3F	8B	FE	-1
25134	a,Leto Chief Talkin\0	a,Raid Boss\0	3F	8B	FE	-1
25135	a,Talkin's Priest\0	a,Raid Fighter\0	3F	8B	FE	-1
25136	a,Talkin's Escort\0	a,Raid Fighter\0	3F	8B	FE	-1
25137	a,Beleth' Seer Sephia\0	a,Raid Boss\0	3F	8B	FE	-1
25138	a,Soul Drinker\0	a,Raid Fighter\0	3F	8B	FE	-1
25139	a,Sephia's Salve\0	a,Raid Fighter\0	3F	8B	FE	-1
25140	a,Hekaton Prime\0	a,Raid Boss\0	3F	8B	FE	-1
25141	a,Hekaton Cottus\0	a,Raid Fighter\0	3F	8B	FE	-1
25142	a,Hekaton Chires\0	a,Raid Fighter\0	3F	8B	FE	-1
25143	a,Fire of Wrath Shuriel\0	a,Raid Boss\0	3F	8B	FE	-1
25144	a,Shuriel's Oracle\0	a,Raid Fighter\0	3F	8B	FE	-1
25145	a,Shuriel's Paladin\0	a,Raid Fighter\0	3F	8B	FE	-1
25146	a,Evil Spirit Bifrons\0	a,Raid Boss\0	3F	8B	FE	-1
25147	a,Assassin of Bifrons\0	a,Raid Fighter\0	3F	8B	FE	-1
25148	a,Butcher of Bifrons\0	a,Raid Fighter\0	3F	8B	FE	-1
25149	a,Zombie Lord Crowl\0	a,Raid Boss\0	3F	8B	FE	-1
25150	a,Evil Spirit Archer\0	a,Raid Fighter\0	3F	8B	FE	-1
25151	a,Evil Spirit Warrior\0	a,Raid Fighter\0	3F	8B	FE	-1
25152	a,Flame Lord Shadar\0	a,Raid Boss\0	3F	8B	FE	-1
25153	a,Claws of Shadar\0	a,Raid Fighter\0	3F	8B	FE	-1
25154	a,Whip of Shadar\0	a,Raid Fighter\0	3F	8B	FE	-1
25155	a,Shaman King Selu\0	a,Raid Boss\0	3F	8B	FE	-1
25156	a,Fanatic Wizard\0	a,Raid Fighter\0	3F	8B	FE	-1
25157	a,Fanatic Soldier\0	a,Raid Fighter\0	3F	8B	FE	-1
25158	a,King Tarlk\0	a,Raid Boss\0	3F	8B	FE	-1
25159	a,Paniel the Unicorn\0	a,Raid Boss\0	3F	8B	FE	-1
25160	a,Rapini the Unicorn\0	a,Raid Fighter\0	3F	8B	FE	-1
25161	a,Ririf the Unicorn\0	a,Raid Fighter\0	3F	8B	FE	-1
25162	a,Giant Marpanak\0	a,Raid Boss\0	3F	8B	FE	-1
25163	a,Roaring Skylancer\0	a,Raid Boss\0	3F	8B	FE	-1
25166	a,Ikuntai\0	a,Raid Boss\0	3F	8B	FE	-1
25167	a,Ikuntai's Servitor\0	a,Raid Fighter\0	3F	8B	FE	-1
25168	a,Ikuntai's Pawn\0	a,Raid Fighter\0	3F	8B	FE	-1
25169	a,Ragraman\0	a,Raid Boss\0	3F	8B	FE	-1
25170	a,Lizardmen Captain Hellion\0	a,Raid Boss\0	3F	8B	FE	-1
25171	a,Hellion's Archers\0	a,Raid Fighter\0	3F	8B	FE	-1
25172	a,Hellion's Escort\0	a,Raid Fighter\0	3F	8B	FE	-1
25173	a,Tiger King Karuta\0	a,Raid Boss\0	3F	8B	FE	-1
25174	a,Karuta's Follower\0	a,Raid Fighter\0	3F	8B	FE	-1
25175	a,Karuta's Subordinate\0	a,Raid Fighter\0	3F	8B	FE	-1
25176	a,Black Lily\0	a,Raid Boss\0	3F	8B	FE	-1
25177	a,Guardian Knight of Black Lily\0	a,Raid Fighter\0	3F	8B	FE	-1
25178	a,Servitor of Black Lily\0	a,Raid Fighter\0	3F	8B	FE	-1
25179	a,Giant Statue Guardian Karum\0	a,Raid Boss\0	3F	8B	FE	-1
25180	a,Karum's Guard\0	a,Raid Fighter\0	3F	8B	FE	-1
25181	a,Karum's Warrior\0	a,Raid Fighter\0	3F	8B	FE	-1
25182	a,Demon Kuri\0	a,Raid Boss\0	3F	8B	FE	-1
25183	a,Kuri's Wife\0	a,Raid Fighter\0	3F	8B	FE	-1
25184	a,Devil Blader of Chaos\0	a,Raid Fighter\0	3F	8B	FE	-1
25185	a,Tasaba Patriarch Hellena\0	a,Raid Boss\0	3F	8B	FE	-1
25186	a,Hellena's Sniper\0	a,Raid Fighter\0	3F	8B	FE	-1
25187	a,Hellena's Soldier\0	a,Raid Fighter\0	3F	8B	FE	-1
25188	a,Apepi\0	a,Raid Boss\0	3F	8B	FE	-1
25189	a,Cronos' Servitor Mumu\0	a,Raid Boss\0	3F	8B	FE	-1
25190	a,Mumu's Wizard\0	a,Raid Fighter\0	3F	8B	FE	-1
25191	a,Mumu's Warrior\0	a,Raid Fighter\0	3F	8B	FE	-1
25192	a,Earth Protector Panathen\0	a,Raid Boss\0	3F	8B	FE	-1
25193	a,Panathen's Knight\0	a,Raid Fighter\0	3F	8B	FE	-1
25194	a,Panathen's Protectors\0	a,Raid Fighter\0	3F	8B	FE	-1
25198	a,Fafurion's Herald Lokness\0	a,Raid Boss\0	3F	8B	FE	-1
25199	a,Water Dragon Priest Sheshark\0	a,Raid Boss\0	3F	8B	FE	-1
25200	a,Sheshark's Family\0	a,Raid Fighter\0	3F	8B	FE	-1
25201	a,Sheshark's Escort\0	a,Raid Fighter\0	3F	8B	FE	-1
25202	a,Krokian Padisha Sobekk\0	a,Raid Boss\0	3F	8B	FE	-1
25203	a,Parhit Sha Sobekk\0	a,Raid Fighter\0	3F	8B	FE	-1
25204	a,Krokian Sha Sobekk\0	a,Raid Fighter\0	3F	8B	FE	-1
25205	a,Ocean Flame Ashakiel\0	a,Raid Boss\0	3F	8B	FE	-1
25206	a,Ashakiel's Blade\0	a,Raid Fighter\0	3F	8B	FE	-1
25207	a,Ashakiel's Rod\0	a,Raid Fighter\0	3F	8B	FE	-1
25208	a,Water Couatl Ateka\0	a,Raid Boss\0	3F	8B	FE	-1
25209	a,Ateka's Shaman\0	a,Raid Fighter\0	3F	8B	FE	-1
25210	a,Ateka's Soldier\0	a,Raid Fighter\0	3F	8B	FE	-1
25211	a,Sebek\0	a,Raid Boss\0	3F	8B	FE	-1
25212	a,Sebek's Priest\0	a,Raid Fighter\0	3F	8B	FE	-1
25213	a,Sebek's Fanatic\0	a,Raid Fighter\0	3F	8B	FE	-1
25214	a,Fafurion's Servant Sika\0	a,Raid Boss\0	3F	8B	FE	-1
25215	a,Sika's Mage\0	a,Raid Fighter\0	3F	8B	FE	-1
25216	a,Sika's Warrior\0	a,Raid Fighter\0	3F	8B	FE	-1
25217	a,Cursed Clara\0	a,Raid Boss\0	3F	8B	FE	-1
25218	a,Clara's Marksman\0	a,Raid Fighter\0	3F	8B	FE	-1
25219	a,Clara's Pawn\0	a,Raid Fighter\0	3F	8B	FE	-1
25220	a,Death Lord Hallate\0	a,Raid Boss\0	3F	8B	FE	-1
25221	a,Death Mage Krician\0	a,Raid Fighter\0	3F	8B	FE	-1
25222	a,Death Fighter Harik\0	a,Raid Fighter\0	3F	8B	FE	-1
25223	a,Soul Collector Acheron\0	a,Raid Boss\0	3F	8B	FE	-1
25224	a,Soul Slasher\0	a,Raid Fighter\0	3F	8B	FE	-1
25225	a,Soul Strainer\0	a,Raid Fighter\0	3F	8B	FE	-1
25226	a,Roaring Lord Kastor\0	a,Raid Boss\0	3F	8B	FE	-1
25227	a,Kastor's Priest\0	a,Raid Fighter\0	3F	8B	FE	-1
25228	a,Kastor's Prefect\0	a,Raid Fighter\0	3F	8B	FE	-1
25229	a,Storm Winged Naga\0	a,Raid Boss\0	3F	8B	FE	-1
25230	a,Timak Priest Ragoth\0	a,Raid Boss\0	3F	8B	FE	-1
25231	a,Ragoth' Escort\0	a,Raid Fighter\0	3F	8B	FE	-1
25232	a,Ragoth' Herald\0	a,Raid Fighter\0	3F	8B	FE	-1
25233	a,Spirit of Andras, the Betrayer\0	a,Raid Boss\0	3F	8B	FE	-1
25234	a,Ancient Weird Drake\0	a,Raid Boss\0	3F	8B	FE	-1
25235	a,Vanor Chief Kandra\0	a,Raid Boss\0	3F	8B	FE	-1
25236	a,Kandra's Healer\0	a,Raid Fighter\0	3F	8B	FE	-1
25237	a,Kandra's Guard\0	a,Raid Fighter\0	3F	8B	FE	-1
25238	a,Abyss Brukunt\0	a,Raid Boss\0	3F	8B	FE	-1
25239	a,Monstrous Beast of Abyss Brukunt\0	a,Raid Fighter\0	3F	8B	FE	-1
25240	a,Wild Beast of Abyss Brukunt\0	a,Raid Fighter\0	3F	8B	FE	-1
25241	a,Harit Hero Tamash\0	a,Raid Boss\0	3F	8B	FE	-1
25242	a,Tamash's Advisor\0	a,Raid Fighter\0	3F	8B	FE	-1
25243	a,Tamash's Confidant\0	a,Raid Fighter\0	3F	8B	FE	-1
25244	a,Last Lesser Giant Olkuth\0	a,Raid Boss\0	3F	8B	FE	-1
25245	a,Last Lesser Giant Glaki\0	a,Raid Boss\0	3F	8B	FE	-1
25246	a,Glaki's Henchman\0	a,Raid Fighter\0	3F	8B	FE	-1
25247	a,Glaki's Servant\0	a,Raid Fighter\0	3F	8B	FE	-1
25248	a,Doom Blade Thanatos\0	a,Raid Boss\0	3F	8B	FE	-1
25249	a,Menacing Palatanos\0	a,Raid Boss\0	3F	8B	FE	-1
25250	a,Man-Eating Plant of Palatanos\0	a,Raid Fighter\0	3F	8B	FE	-1
25251	a,Sapling of Palatanos\0	a,Raid Fighter\0	3F	8B	FE	-1
25252	a,Palibati Queen Themis\0	a,Raid Boss\0	3F	8B	FE	-1
25253	a,Handmaiden of Themis\0	a,Raid Fighter\0	3F	8B	FE	-1
25254	a,Themis' Royal Guard\0	a,Raid Fighter\0	3F	8B	FE	-1
25255	a,Gargoyle Lord Tiphon\0	a,Raid Boss\0	3F	8B	FE	-1
25256	a,Taik High Prefect Arak\0	a,Raid Boss\0	3F	8B	FE	-1
25257	a,Arak's Archer\0	a,Raid Fighter\0	3F	8B	FE	-1
25258	a,Arak's Footman\0	a,Raid Fighter\0	3F	8B	FE	-1
25259	a,Zaken's Butcher Krantz\0	a,Raid Boss\0	3F	8B	FE	-1
25260	a,Iron Giant Totem\0	a,Raid Boss\0	3F	8B	FE	-1
25261	a,Totem Guard Archer\0	a,Raid Fighter\0	3F	8B	FE	-1
25262	a,Totem Guard\0	a,Raid Fighter\0	3F	8B	FE	-1
25263	a,Kernon's Faithful Servant Kelone\0	a,Raid Boss\0	3F	8B	FE	-1
25264	a,Kelone's Assassin\0	a,Raid Fighter\0	3F	8B	FE	-1
25265	a,Kelone's Secret Knight\0	a,Raid Fighter\0	3F	8B	FE	-1
25266	a,Bloody Empress Decarbia\0	a,Raid Boss\0	3F	8B	FE	-1
25267	a,Decarbia's Royal Guard\0	a,Raid Fighter\0	3F	8B	FE	-1
25268	a,Decarbia's Escort\0	a,Raid Fighter\0	3F	8B	FE	-1
25269	a,Beast Lord Behemoth\0	a,Raid Boss\0	3F	8B	FE	-1
25270	a,Behemoth Javeliner\0	a,Raid Fighter\0	3F	8B	FE	-1
25271	a,Behemoth Flare\0	a,Raid Fighter\0	3F	8B	FE	-1
25272	a,Partisan Commander Talakin\0	a,Raid Boss\0	3F	8B	FE	-1
25273	a,Carnamakos\0	a,Raid Boss\0	3F	8B	FE	-1
25274	a,Carnabarun\0	a,Raid Fighter\0	3F	8B	FE	-1
25275	a,Carnassiud\0	a,Raid Fighter\0	3F	8B	FE	-1
25276	a,Death Lord Ipos\0	a,Raid Boss\0	3F	8B	FE	-1
25277	a,Lilith' Witch Marilion\0	a,Raid Boss\0	3F	8B	FE	-1
25278	a,Dead Soul of the Branded\0	a,Raid Fighter\0	3F	8B	FE	-1
25279	a,Evil Spirit of the Branded\0	a,Raid Fighter\0	3F	8B	FE	-1
25280	a,Pagan Watchman Cerberon\0	a,Raid Boss\0	3F	8B	FE	-1
25281	a,Anakim's Nemesis Zakaron\0	a,Raid Boss\0	3F	8B	FE	-1
25282	a,Death Lord Shax\0	a,Raid Boss\0	3F	8B	FE	-1
25283	a,Lilith\0	a,Apostle\0	3F	8B	FE	-1
25284	a,Lilith' Agent\0	a,	3F	8B	FE	-1
25285	a,Lilith' Escort\0	a,	3F	8B	FE	-1
25286	a,Anakim\0	a,Fallen Angel\0	3F	8B	FE	-1
25287	a,Anakim's Guardian\0	a,	3F	8B	FE	-1
25288	a,Anakim's Royal Guard\0	a,	3F	8B	FE	-1
25289	a,Anakim's Executor\0	a,	3F	8B	FE	-1
25290	a,Daimon the White-eyed\0	a,Raid Boss\0	9C	E8	A9	-1
25291	a,Daimon's Family\0	a,Raid Fighter\0	3F	8B	FE	-1
25292	a,Daimon's Family\0	a,Raid Fighter\0	3F	8B	FE	-1
25293	a,Hestia, Guardian Deity of the Hot Springs\0	a,Raid Boss\0	3F	8B	FE	-1
25294	a,Hestia's Fighter\0	a,Raid Fighter\0	3F	8B	FE	-1
25295	a,Hestia's Follower\0	a,Raid Fighter\0	3F	8B	FE	-1
25296	a,Icicle Emperor Bumbalump\0	a,Raid Boss\0	3F	8B	FE	-1
25297	a,Icicle Giant\0	a,Raid Fighter\0	3F	8B	FE	-1
25298	a,Icicle Giant\0	a,Raid Fighter\0	3F	8B	FE	-1
25299	a,Ketra's Hero Hekaton\0	a,Raid Boss\0	3F	8B	FE	-1
25300	a,Hekaton's Scout\0	a,Raid Fighter\0	3F	8B	FE	-1
25301	a,Hekaton's Servant\0	a,Raid Fighter\0	3F	8B	FE	-1
25302	a,Ketra's Commander Tayr\0	a,Raid Boss\0	9C	E8	A9	-1
25303	a,Tayr's Aide\0	a,Raid Fighter\0	3F	8B	FE	-1
25304	a,Tayr's Royal Guard\0	a,Raid Fighter\0	3F	8B	FE	-1
25305	a,Ketra's Chief Brakki\0	a,Raid Boss\0	9C	E8	A9	-1
25306	a,Fire Spirit Nastron\0	a,Raid Boss\0	3F	8B	FE	-1
25307	a,Family of Nastron\0	a,Raid Fighter\0	3F	8B	FE	-1
25308	a,Family of Nastron\0	a,Raid Fighter\0	3F	8B	FE	-1
25309	a,Varka's Hero Shadith\0	a,Raid Boss\0	3F	8B	FE	-1
25310	a,Shadith' Escort Captain\0	a,Raid Fighter\0	3F	8B	FE	-1
25311	a,Shadith' Sentinel\0	a,Raid Fighter\0	3F	8B	FE	-1
25312	a,Varka's Commander Mos\0	a,Raid Boss\0	9C	E8	A9	-1
25313	a,Mos' Aide\0	a,Raid Fighter\0	3F	8B	FE	-1
25314	a,Mos' Escort\0	a,Raid Fighter\0	3F	8B	FE	-1
25315	a,Varka's Chief Horus\0	a,Raid Boss\0	9C	E8	A9	-1
25316	a,Water Spirit Ashutar\0	a,Raid Boss\0	3F	8B	FE	-1
25317	a,Family of Ashutar\0	a,Raid Fighter\0	3F	8B	FE	-1
25318	a,Family of Ashutar\0	a,Raid Fighter\0	3F	8B	FE	-1
25319	a,Ember\0	a,Raid Boss\0	3F	8B	FE	-1
25320	a,Sentinel of Ember\0	a,Raid Fighter\0	3F	8B	FE	-1
25321	a,Messenger of Ember\0	a,Raid Fighter\0	3F	8B	FE	-1
25322	a,Demon's Agent Falston\0	a,Raid Boss\0	3F	8B	FE	-1
25323	a,Falston's Disciple\0	a,Raid Fighter\0	3F	8B	FE	-1
25324	a,Servant of Falston\0	a,Raid Fighter\0	3F	8B	FE	-1
25325	a,Flame of Splendor Barakiel\0	a,Raid Boss\0	3F	8B	FE	-1
25326	a,Barakiel's Disciple\0	a,Raid Fighter\0	3F	8B	FE	-1
25327	a,Barakiel's Acolyte\0	a,Raid Fighter\0	3F	8B	FE	-1
25328	a,Eilhalder von Hellmann\0	a,Raid Boss\0	3F	8B	FE	-1
25329	a,Violet\0	a,Raid Fighter\0	3F	8B	FE	-1
25330	a,Kurstin\0	a,Raid Fighter\0	3F	8B	FE	-1
25331	a,Mina\0	a,Raid Fighter\0	3F	8B	FE	-1
25332	a,Dorian\0	a,Raid Fighter\0	3F	8B	FE	-1
25333	a,Anakazel\0	a,Invaders' Leader\0	3F	8B	FE	-1
25334	a,Anakazel\0	a,Invaders' Leader\0	3F	8B	FE	-1
25335	a,Anakazel\0	a,Invaders' Leader\0	3F	8B	FE	-1
25336	a,Anakazel\0	a,Invaders' Leader\0	3F	8B	FE	-1
25337	a,Anakazel\0	a,Invaders' Leader\0	3F	8B	FE	-1
25338	a,Anakazel\0	a,Invaders' Leader\0	3F	8B	FE	-1
25339	a,Halisha's Shadow\0	a,Ruler of Sepulcher\0	3F	8B	FE	-1
25340	a,Knight of Shadow\0	a,	3F	8B	FE	-1
25341	a,Knight of Shadow\0	a,	3F	8B	FE	-1
25342	a,Halisha's Shadow\0	a,Ruler of Sepulcher\0	3F	8B	FE	-1
25343	a,Knight of Shadow\0	a,	3F	8B	FE	-1
25344	a,Knight of Shadow\0	a,	3F	8B	FE	-1
25345	a,Knight of shadow\0	a,	3F	8B	FE	-1
25346	a,Halisha's Shadow\0	a,Ruler of Sepulcher\0	3F	8B	FE	-1
25347	a,Knight of Shadow\0	a,	3F	8B	FE	-1
25348	a,Knight of Shadow\0	a,	3F	8B	FE	-1
25349	a,Halisha's Shadow\0	a,Ruler of Sepulcher\0	3F	8B	FE	-1
25350	a,Knight of Shadow\0	a,	3F	8B	FE	-1
25351	a,Knight of Shadow\0	a,	3F	8B	FE	-1
25352	a,Giant Wasteland Basilisk\0	a,Raid Boss\0	3F	8B	FE	-1
25353	a,Wasteland Basilisk\0	a,Raid Fighter\0	3F	8B	FE	-1
25354	a,Gargoyle Lord Sirocco\0	a,Raid Boss\0	3F	8B	FE	-1
25355	a,Sirocco's Gargoyle\0	a,Raid Fighter\0	3F	8B	FE	-1
25356	a,Sirocco's Escorts\0	a,Raid Fighter\0	3F	8B	FE	-1
25357	a,Sukar Ratman Chief\0	a,Raid Boss\0	3F	8B	FE	-1
25358	a,Sukar Ratman Escort\0	a,Raid Fighter\0	3F	8B	FE	-1
25359	a,Sukar Ratman Priest\0	a,Raid Fighter\0	3F	8B	FE	-1
25360	a,Tiger Hornet\0	a,Raid Boss\0	3F	8B	FE	-1
25361	a,Yellow Hornet\0	a,Raid Fighter\0	3F	8B	FE	-1
25362	a,Tracker Captain Sharuk\0	a,Raid Boss\0	3F	8B	FE	-1
25363	a,Sharuk's Tracker\0	a,Raid Fighter\0	3F	8B	FE	-1
25364	a,Sharuk's Marksman\0	a,Raid Fighter\0	3F	8B	FE	-1
25365	a,Patriarch Kuroboros\0	a,Raid Boss\0	3F	8B	FE	-1
25366	a,Kuroboros' Priest\0	a,Raid Boss\0	3F	8B	FE	-1
25367	a,Kuroboros' Follower\0	a,Raid Fighter\0	3F	8B	FE	-1
25368	a,Kuroboros' Discipline\0	a,Raid Fighter\0	3F	8B	FE	-1
25369	a,Soul Scavenger\0	a,Raid Boss\0	3F	8B	FE	-1
25370	a,Corpse Scavenger\0	a,Raid Fighter\0	3F	8B	FE	-1
25371	a,Anima Scavenger\0	a,Raid Fighter\0	3F	8B	FE	-1
25372	a,Discarded Guardian\0	a,Raid Boss\0	3F	8B	FE	-1
25373	a,Dagoniel's Herald Malex\0	a,Raid Boss\0	3F	8B	FE	-1
25374	a,Abyss Flyer\0	a,Raid Fighter\0	3F	8B	FE	-1
